place_id,name,address,phone,international_phone,website,rating,total_ratings,business_status,types,latitude,longitude,found_in_keywords,found_in_countries,source_country,is_open_now,hours
ChIJ553bFL3yc0cRv1lzjCrnsiA,ARMY-WAREHOUSE Shop Pasching,"Kremstal Bundesstraße 5, 4061 Pasching, Austria",0650 2212121,+43 650 2212121,https://www.army-warehouse.at/,4.8,142,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.2373056,14.2354443,"Militaria Shop, army surplus, military collectibles",austria,austria,False,Monday: 1:00 – 6:00 PM | Tuesday: 1:00 – 6:00 PM | Wednesday: 1:00 – 6:00 PM | Thursday: 1:00 – 6:00 PM | Friday: 1:00 – 6:00 PM | Saturday: 10:00 AM – 1:00 PM | Sunday: Closed
ChIJcb8fnhG33EcRBXYm0JAvHa4,"Klein Engeland, The Secret War Museum","Zarrenstraat 1X, 8650 Houthulst, Belgium",0497 32 98 18,+32 497 32 98 18,https://kleinengeland.be/,4.8,113,OPERATIONAL,"establishment, museum, point_of_interest",50.99680310000001,2.9176342,"Afghan War museum, Koude Oorlog museum, military reenactment",belgium,belgium,,
ChIJe2KYzI3O3EcR7HUj3EqK7d4,Antiek -Brocante - Militaria Shop,"Zonnebeekseweg 198, 8900 Ieper, Belgium",0477 91 03 02,+32 477 91 03 02,,4.8,38,OPERATIONAL,"establishment, home_goods_store, point_of_interest, store",50.8589598,2.9096054,"military antiques, military collectibles","belgium, netherlands",belgium,False,Monday: Closed | Tuesday: 2:00 – 5:00 PM | Wednesday: 2:00 – 5:00 PM | Thursday: Closed | Friday: 2:00 – 5:00 PM | Saturday: 11:00 AM – 4:00 PM | Sunday: Closed
ChIJY159axJawokR-Wijk8hcfHQ,Korean War Memorial,"Battery Park Underpass &, Battery Pl, New York, NY 10004, USA",(212) 344-3491,+1 212-344-3491,http://www.nycgovparks.org/parks/battery-park/monuments/1930,4.8,96,CLOSED_TEMPORARILY,"establishment, point_of_interest",40.7040572,-74.0170443,Korean War museum,"austria, belgium, france, italy, netherlands, united",austria,,
ChIJWYKijnsGbUcRmBpgDU5ISlk,TheMerchant/Mos-Base,"Schleifgasse 11/15, 1210 Wien, Austria",0664 9191618,+43 664 9191618,https://mos-base.at/,4.8,258,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.2606066,16.4017427,"Militaria Shop, army surplus",austria,austria,False,Monday: 10:00 AM – 6:15 PM | Tuesday: 10:00 AM – 6:15 PM | Wednesday: 2:00 – 6:15 PM | Thursday: 10:00 AM – 6:15 PM | Friday: 10:00 AM – 6:15 PM | Saturday: 10:00 AM – 3:00 PM | Sunday: Closed
ChIJXUi0FSghnUcRMAgZGliDTRc,Austrian Tactical & Survivial,"Hauptstraße 41, 6464 Tarrenz, Austria",,,https://www.austrian-tactical.com/,4.8,65,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",47.2614817,10.7619902,"Militaria Shop, army surplus","austria, switzerland",austria,,
ChIJXZ0Zz2CobUcRTqK2DIqhxgg,Gunsmith Franz Uitz,"Sagedergasse 18-22/1. OG, 1120 Wien, Austria",01 5971303,+43 1 5971303,http://www.awm.wien/,4.8,138,OPERATIONAL,"establishment, point_of_interest, store",48.1621072,16.319648,army surplus,austria,austria,False,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed
ChIJtZBk2vYHbUcRrLyBeFTVuOs,Lubet GmbH,"Märzstraße 13, 1150 Wien, Austria",01 8905797,+43 1 8905797,http://www.lubet.at/,4.8,164,OPERATIONAL,"establishment, point_of_interest, store",48.1999121,16.3345727,army surplus,austria,austria,False,"Monday: 9:00 AM – 1:00 PM, 2:00 – 6:00 PM | Tuesday: 9:00 AM – 1:00 PM, 2:00 – 6:00 PM | Wednesday: 9:00 AM – 1:00 PM, 2:00 – 6:00 PM | Thursday: 9:00 AM – 1:00 PM, 2:00 – 6:00 PM | Friday: 9:00 AM – 1:00 PM, 2:00 – 6:00 PM | Saturday: 9:00 AM – 1:00 PM | Sunday: Closed"
ChIJAcyjMLxubEcRCRmfoUt7wow,Dorfmuseum Mönchhof,"Bahngasse 62, 7123 Mönchhof, Austria",02173 80642,+43 2173 80642,https://www.dorfmuseum.at/,4.8,2510,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",47.8735035,16.9511395,Zweiter Weltkrieg Museum,austria,austria,,
ChIJFT3fMqi3t4kRN-fXwp19qpk,Korean War Veterans Memorial,"900 Ohio Dr SW, Washington, DC 20024, USA",(202) 426-6841,+1 202-426-6841,http://www.nps.gov/kowa/index.htm,4.8,2800,OPERATIONAL,"establishment, park, point_of_interest, tourist_attraction",38.8878422,-77.0477385,Korean War museum,"austria, bulgaria, croatia, czech, finland, france, germany, hungary, italy, netherlands, romania, spain, sweden, switzerland, united",austria,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJHc6A2namIIYRaibte9NvWoU,The National WWII Museum,"945 Magazine St, New Orleans, LA 70130, USA",(504) 528-1944,+1 504-528-1944,https://www.nationalww2museum.org/,4.8,28347,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",29.9430711,-90.07053169999999,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Vietnam War museum, World War 2 museum, museo segunda guerra mundial","austria, finland, france, germany, hungary, italy, netherlands, poland, romania, spain, sweden, united",austria,False,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
ChIJf4hat9k53okR0hGVTNljJU4,New York State Military Museum and Veterans Research Center,"61 Lake Ave, Saratoga Springs, NY 12866, USA",(518) 581-5100,+1 518-581-5100,https://museum.dmna.ny.gov/,4.8,284,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",43.0829262,-73.7813789,Korean War museum,"austria, finland, spain, sweden",austria,False,Monday: Closed | Tuesday: 10:00 AM – 4:00 PM | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: Closed
ChIJQ1X69qRN3YgRrZL8QiljTFI,Zephyrhills Museum of Military History,"39444 South Ave, Zephyrhills, FL 33542, USA",(813) 780-0078,+1 813-780-0078,https://zmmh.org/,4.8,123,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",28.2306898,-82.16353070000001,"Korean War museum, military history club","austria, bulgaria, france, germany, switzerland",austria,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 4:00 PM | Sunday: Closed
ChIJaQ8q9UL1cC4RrYTALNA5sg8,MALBI Army Surplus - Grosir dan Ecer Perlengkapan TNI POLRI SECURITY SAFETY OUTDOOR,"Jl. Alun-Alun, Selatan Depan Masjid Agung Kauman Johar No.14, Kauman, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia",0813-9344-1789,+62 813-9344-1789,https://linktr.ee/malbiarmy,4.8,45,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",-6.9727666,110.4231322,army surplus,austria,austria,True,Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: 7:30 AM – 5:00 PM
ChIJX_oic4XLbUcRztPdwP_51qo,Theresia Military Academy of the Federal Ministry of Defense,"Burgpl. 1, 2700 Wiener Neustadt, Austria",050 2012 028901,+43 50 2012 028901,https://www.milak.at/,4.8,60,OPERATIONAL,"establishment, point_of_interest, school, tourist_attraction",47.8099895,16.2451213,Militärhistorischer Verein,austria,austria,True,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours
ChIJHR2LYvipbUcRQp31Iy0WKf8,Brownells Austria,"Hauptstraße 13/15, 2332 Hennersdorf bei Wien, Austria",02235 21555,+43 2235 21555,http://www.brownells.at/,4.8,80,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.1131331,16.3579394,army surplus,austria,austria,False,"Monday: 8:45 AM – 12:00 PM, 1:00 – 5:00 PM | Tuesday: 8:45 AM – 12:00 PM, 1:00 – 5:00 PM | Wednesday: 8:45 AM – 12:00 PM, 1:00 – 5:00 PM | Thursday: 8:45 AM – 12:00 PM, 1:00 – 5:00 PM | Friday: 8:45 AM – 2:00 PM | Saturday: Closed | Sunday: Closed"
ChIJX8zE3V3zwUcRHiSlgPZXZCs,Musée Spitfire Base Jean Offenberg,"Rue de Chaumont, 5620 Florennes, Belgium",02 442 63 44,+32 2 442 63 44,http://www.museespitfire-florennes.be/,4.8,54,OPERATIONAL,"establishment, museum, point_of_interest",50.2447029,4.6234283,aviation museum,belgium,belgium,False,Monday: Closed | Tuesday: Closed | Wednesday: 1:00 – 4:00 PM | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJxbdizOaqbUcR6--g8PX45LA,Rarehuntershop,"Hauptpl. 14, 2320 Schwechat, Austria",0664 8600208,+43 664 8600208,https://www.rarehuntershop.at/,4.8,90,OPERATIONAL,"establishment, point_of_interest, store",48.13905519999999,16.4766491,Soviet memorabilia,austria,austria,False,Monday: 2:00 – 6:00 PM | Tuesday: 2:00 – 6:00 PM | Wednesday: 2:00 – 6:00 PM | Thursday: 2:00 – 6:00 PM | Friday: 12:00 – 8:00 PM | Saturday: 12:00 – 6:00 PM | Sunday: 2:00 – 6:00 PM
ChIJM3YlYNUlwkcRy8H0H19KVu0,Le Royaume du Soldat,"Av. Eugène Mascaux 475, 6001 Charleroi, Belgium",071 36 25 45,+32 71 36 25 45,http://www.leroyaumedusoldat.be/,4.8,12,OPERATIONAL,"establishment, point_of_interest, store",50.3893572,4.4360484,military collectibles,belgium,belgium,False,Monday: Closed | Tuesday: 5:00 – 7:30 PM | Wednesday: 5:00 – 7:30 PM | Thursday: 5:00 – 7:30 PM | Friday: 2:00 – 7:30 PM | Saturday: Closed | Sunday: Closed
ChIJP9nhvVARm0cR48A35kw6deA,Festungsmuseum Heldsberg,"Obere, Heldsbergstrasse 5, 9430 St. Margrethen, Switzerland",071 733 40 31,+41 71 733 40 31,http://www.festung.ch/,4.8,376,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.4432906,9.643230599999999,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Militärgeschichte Museum, Vietnam War museum, WWII museum, World War 2 museum, Zweiter Weltkrieg Museum, military equipment museum, military history club, military reenactment","austria, switzerland",austria,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 4:00 PM | Sunday: Closed
ChIJ9zIq9dX9eUcRUy6YMxAFoOg,Museum 1915 - 1918,"Kötschach 390, 9640 Kötschach, Austria",04715 851332,+43 4715 851332,http://www.museum1915-18.at/,4.7,330,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",46.671624,13.0003245,"Afghan War museum, Cold War museum, Eastern Front museum, Kalter Krieg Museum, Korean War museum, Zweiter Weltkrieg Museum, military equipment museum, military vehicle museum, war museum",austria,austria,,
ChIJN0cEnVMxckcRJjUX4-uYH48,Militärmuseum Sonntagberg,"Aichöd 5, 3332 Rosenau am Sonntagberg, Austria",0660 4656973,+43 660 4656973,http://www.militaermuseum.com/,4.7,219,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest",48.005639,14.74426,"Cold War museum, Kalter Krieg Museum, Korean War museum, Militär Sammler, Militärhistorischer Verein, Red Army museum, Rote Armee Museum, Sowjetarmee Museum, Vietnam War museum, army museum, military equipment museum, military vehicle museum, war museum",austria,austria,,
ChIJt4eo6n8HbUcR8E4vLxLFgWU,Computer und Gaming Museum Wien,"Fritz-Grünbaum-Platz 1, 1060 Wien, Austria",01 5954593,+43 1 5954593,http://www.gamingmuseum.at/,4.7,657,OPERATIONAL,"establishment, museum, point_of_interest",48.1979366,16.35244,"Cold War museum, Kalter Krieg Museum, military equipment museum",austria,austria,False,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 7:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 10:00 AM – 7:00 PM
ChIJd26hJA4ZwEcR8hz070gCIwo,Full Tactical,"Chau. d'Arlon 69, 6600 Bastogne, Belgium",061 32 11 49,+32 61 32 11 49,http://www.full-tactical.com/,4.7,184,OPERATIONAL,"establishment, point_of_interest, store",49.9925525,5.720197,military collectibles,belgium,belgium,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: Closed
ChIJ9YGbN6KpbUcRgC5BxF_BMx0,STEINADLER Wien12,"Altmannsdorfer Str. 86, 1120 Wien, Austria",050 6780,+43 50 6780,https://www.steinadler.com/,4.7,161,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.1636474,16.3169247,"Militaria Shop, army surplus",austria,austria,False,"Monday: 10:00 AM – 12:00 PM, 12:30 – 6:00 PM | Tuesday: 10:00 AM – 12:00 PM, 12:30 – 6:00 PM | Wednesday: 10:00 AM – 12:00 PM, 12:30 – 6:00 PM | Thursday: 10:00 AM – 12:00 PM, 12:30 – 6:00 PM | Friday: 10:00 AM – 12:00 PM, 12:30 – 6:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: Closed"
ChIJRZuCM16Ux0cREyJM1NNsyNA,Militaria 4 You,"Marsweg 111-A, 7202 AT Zutphen, Netherlands",06 40022258,+31 6 40022258,http://www.militaria4you.com/,4.7,103,OPERATIONAL,"clothing_store, electronics_store, establishment, home_goods_store, museum, point_of_interest, store",52.15374629999999,6.1899978,"army surplus, military antiques, military collectibles, military equipment museum, military reenactment","belgium, netherlands",belgium,,
ChIJ8UBgUMl9wUcRk2Vxuw2cOaw,Levelfour Belgique,"Av. Eiffel 8, 1300 Wavre, Belgium",010 22 21 40,+32 10 22 21 40,http://www.levelfour.be/,4.7,69,OPERATIONAL,"establishment, point_of_interest, store",50.7377474,4.5964507,military collectibles,belgium,belgium,False,Monday: Closed | Tuesday: 10:00 AM – 5:30 PM | Wednesday: 10:00 AM – 5:30 PM | Thursday: 10:00 AM – 5:30 PM | Friday: 10:00 AM – 5:30 PM | Saturday: 10:00 AM – 2:00 PM | Sunday: Closed
ChIJwVp-8psHbUcRuN43n5iK72Y,Albertina,"Albertinapl. 1, 1010 Wien, Austria",01 534830,+43 1 534830,https://www.albertina.at/home,4.7,33034,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.2046992,16.3681824,Eastern Front museum,austria,austria,False,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJU0kw_Ou6c0cR1hteSxlqJZE,Mauthausen Memorial,"Erinnerungsstraße 1, 4310 Mauthausen, Austria",07238 22690,+43 7238 22690,https://www.mauthausen-memorial.org/,4.7,6835,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.2571254,14.5001374,"Korean War museum, war museum",austria,austria,False,Monday: Closed | Tuesday: 9:00 AM – 3:30 PM | Wednesday: 9:00 AM – 3:30 PM | Thursday: 9:00 AM – 3:30 PM | Friday: 9:00 AM – 3:30 PM | Saturday: 9:00 AM – 3:30 PM | Sunday: 9:00 AM – 3:30 PM
ChIJhQHd5qu1b0cR3F8fGHa-nzE,Osterreichisches Luftfahrtmuseum,"Thalerhofstraße 52, 8073 Feldkirchen bei Graz, Austria",0677 62183290,+43 677 62183290,http://www.luftfahrtmuseum.at/,4.7,220,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",46.9867581,15.4479354,"Luftfahrtmuseum, aviation museum, military vehicle museum","austria, slovenia",austria,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 6:00 PM
ChIJua4fWhF_bkcRz-wv02eHy28,AUTOMOBILMUSEUM ASPANG,"Marienpl. 3a, 2870 Aspang Markt, Austria",0676 7654715,+43 676 7654715,https://www.automobilmuseum.at/,4.7,346,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",47.5559387,16.0898514,Zweiter Weltkrieg Museum,austria,austria,,
ChIJd0DQ6S26c0cRuahsqlK4O5Y,DIDI'S OUTDOOR & ARMEESHOP,"DIDI'S OUTDOOR & ARMEESHOP, Handelsring 8-10, 4481 Asten, Austria",0664 1879311,+43 664 1879311,http://www.armeeshop.at/,4.7,513,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.2210973,14.40804,"Militaria Shop, army surplus, military collectibles",austria,austria,False,Monday: 9:00 AM – 6:30 PM | Tuesday: 9:00 AM – 6:30 PM | Wednesday: 9:00 AM – 6:30 PM | Thursday: 9:00 AM – 6:30 PM | Friday: 9:00 AM – 6:30 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: Closed
ChIJcSXga0MHbUcRgOOLA_ikbqI,Remise - Transport Museum of Wiener Linien,"Fruethstraße 2, 1030 Wien, Austria",01 790946803,+43 1 790946803,https://www.wienerlinien.at/verkehrsmuseum-remise,4.7,2577,OPERATIONAL,"establishment, museum, point_of_interest, store, tourist_attraction",48.1964708,16.4078704,military equipment museum,austria,austria,False,Monday: Closed | Tuesday: Closed | Wednesday: 9:00 AM – 6:00 PM | Thursday: Closed | Friday: Closed | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJ-z8DVsx7bUcRdf1yXy7TaYw,AKW Zwentendorf,"Sonnenweg 1, 3435 Zwentendorf an der Donau, Austria",02236 2000,+43 2236 2000,http://www.zwentendorf.com/,4.7,1328,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.3546663,15.8851039,military equipment museum,austria,austria,,
ChIJNWufD7V8vkcR-oyHwWtbH1E,Defence Technology Study Collection Koblenz,"Mayener Str. 85, 56070 Koblenz, Germany",0261 9836921423,+49 261 9836921423,https://www.vffwts.de/,4.7,804,OPERATIONAL,"establishment, museum, point_of_interest",50.3689764,7.585025300000001,"Afghan War museum, Eastern Front museum, Geschichtsverein Militär, Korean War museum, Militärgeschichte Museum, Militärhistorischer Verein, Red Army museum, Rote Armee Museum, Sowjetarmee Museum, Vietnam War museum, WWII museum, World War 2 museum, Zweiter Weltkrieg Museum, army museum, military equipment museum, military history club, military museum, military vehicle museum","austria, france, germany, netherlands, switzerland",austria,False,Monday: 9:30 AM – 4:30 PM | Tuesday: 9:30 AM – 4:30 PM | Wednesday: 9:30 AM – 4:30 PM | Thursday: 9:30 AM – 4:30 PM | Friday: 9:30 AM – 4:30 PM | Saturday: 9:30 AM – 4:30 PM | Sunday: 9:30 AM – 4:30 PM
ChIJbz7ExfnFc0cRk9i6rrDSans,Museumsbahn Steyrtal,"Redtenbachergasse 14, 4400 Steyr, Austria",0664 5087664,+43 664 5087664,http://www.oegeg.at/,4.7,476,OPERATIONAL,"establishment, museum, point_of_interest",48.0390417,14.4082486,military equipment museum,austria,austria,,
ChIJGeYC3HQi50YRAvWeoGQcy0o,Vytautas the Great War Museum,"K. Donelaičio g. 64, 44248 Kaunas, Lithuania",(0-37) 320765,+370 37 320765,https://www.vdkaromuziejus.lt/,4.7,3290,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",54.8998534,23.9121182,"Afghan War museum, Korean War museum","austria, bulgaria, czech, poland, romania, sweden",austria,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJN2x0fu2ifDUR51BupseGYmE,National Museum of Korea,"137 Seobinggo-ro, Yongsan District, Seoul, South Korea",02-2077-9000,+82 2-2077-9000,https://www.museum.go.kr/,4.7,27384,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",37.5238506,126.9804702,Korean War museum,"austria, croatia, czech, finland, france, germany, hungary, netherlands, poland, romania, serbia, spain, sweden, united",austria,True,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJpZ4LAn0HbUcRMNCmNwlXeN8,Austrian Gallery Belvedere,"Prinz-Eugen-Straße 27, 1030 Wien, Austria",01 795570,+43 1 795570,https://www.belvedere.at/,4.7,18337,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.1915308,16.380914,Korean War museum,austria,austria,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM
ChIJLXfzME0TcEcRwH5zMg-E-48,Gardemuseum,"Hochosterwitz 1, 9314 Hochosterwitz, Austria",,,,4.7,3,OPERATIONAL,"establishment, museum, point_of_interest",46.757042,14.4530554,military equipment museum,austria,austria,,
ChIJ59-oosuZdkcRpvqwfYSFfFw,Manro Classic Auto & Musik Museum,"Gewerbepark Habach 1, 5321 Koppl, Austria",0664 3572525,+43 664 3572525,https://www.manro-classic.at/,4.7,726,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.8173354,13.1604817,military equipment museum,austria,austria,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 9:30 AM – 5:00 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: 9:30 AM – 5:00 PM
ChIJP9iAzhVYqEcRWPPIT_6nSrQ,Military History Museum - airport Berlin-Gatow,"Am Flugplatz Gatow 33, 14089 Berlin, Germany",030 36872601,+49 30 36872601,https://www.mhm-gatow.de/,4.7,4645,OPERATIONAL,"establishment, museum, point_of_interest",52.4725488,13.1384102,"Afghan War museum, Eastern Front museum, Geschichtsverein Militär, Korean War museum, Luftfahrtmuseum, Militärgeschichte Museum, Militärhistorischer Verein, Red Army museum, Rote Armee Museum, Sowjetarmee Museum, Vietnam War museum, WWII museum, World War 2 museum, army museum, aviation museum, military equipment museum, military history club, military museum, military vehicle museum, war museum","austria, germany, spain, switzerland",austria,False,Monday: Closed | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJ8XfPY5oHbUcRyX1eR9WASWs,Hofjagd- und Rüstkammer,"Heldenplatz, 1010 Wien, Austria",01 525241000,+43 1 525241000,http://www.hofjagd-ruestkammer.at/,4.7,142,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.2049357,16.3637904,military equipment museum,austria,austria,False,Monday: Closed | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJAzFFGJAHbUcROmKaJWvcKyE,Leopold Museum,"Museumsplatz 1, 1070 Wien, Austria",01 525701522,+43 1 525701522,https://www.leopoldmuseum.org/en,4.7,10965,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.2026499,16.3591421,Korean War museum,austria,austria,False,Monday: 10:00 AM – 6:00 PM | Tuesday: Closed | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJLZBWAkS9oRQRIwHyd0_ypDg,War Museum Athens,"Rizari 2-4, Athina 106 75, Greece",21 0725 2974,+30 21 0725 2974,http://warmuseum.gr/,4.7,3595,OPERATIONAL,"establishment, museum, point_of_interest",37.9754601,23.7455538,Korean War museum,"austria, bulgaria, germany, italy, serbia, spain",austria,False,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
ChIJ51NACJx0cEcR3C9zoGpWr6Y,Armystyle - Klagenfurt,"Rosentaler Str. 15, 9020 Klagenfurt am Wörthersee, Austria",0463 507804,+43 463 507804,,4.7,97,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",46.61841339999999,14.303322,"Militaria Shop, army surplus",austria,austria,False,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 1:00 PM | Sunday: Closed
ChIJQ-DcB3gHbUcRtahQce46Ytg,Wien Museum Karlsplatz,"Karlsplatz 8, 1040 Wien, Austria",01 505874785173,+43 1 505874785173,https://www.wienmuseum.at/wien_museum,4.7,3667,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.199437,16.37296,"Afghan War museum, Eastern Front museum, Korean War museum, Zweiter Weltkrieg Museum, military equipment museum, military vehicle museum",austria,austria,False,Monday: Closed | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM
ChIJk_FBwgbMcUcRFVCF7DqPAn4,Zeltweg Military Aircraft Museum,"Haldenweg 60, 8740 Zeltweg, Austria",0664 88763887,+43 664 88763887,https://www.hgm.at/besuch/militaerluftfahrtmuseum-zeltweg,4.7,794,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",47.1958323,14.749554,"Afghan War museum, Cold War museum, Eastern Front museum, Kalter Krieg Museum, Korean War museum, Militär Sammler, Militärhistorischer Verein, Red Army museum, Rote Armee Museum, Sowjetarmee Museum, Vietnam War museum, WWII museum, Zweiter Weltkrieg Museum, army museum, aviation museum, military equipment museum, military history club, military museum, military reenactment, military vehicle museum, war museum",austria,austria,,
