place_id,name,address,phone,international_phone,website,rating,total_ratings,business_status,types,latitude,longitude,found_in_keywords,found_in_countries,source_country,is_open_now,hours
ChIJ1fT5OP3WZUcR1pXl9TYeyJo,Take Me Home - Croatian Design Shop -,"Ul. Josipa Eugena Tomića 4, 10000, Zagreb, Croatia",01 7987 632,+385 1 7987 632,http://www.takemehome.hr/,4.8,93,OPERATIONAL,"establishment, point_of_interest, store",45.81386200000001,15.9733232,Soviet memorabilia,croatia,croatia,False,Monday: 11:00 AM – 7:00 PM | Tuesday: 11:00 AM – 7:00 PM | Wednesday: 11:00 AM – 7:00 PM | Thursday: 11:00 AM – 7:00 PM | Friday: 11:00 AM – 7:00 PM | Saturday: 10:00 AM – 3:00 PM | Sunday: Closed
ChIJu10KD4eBcEgRsiUdNHVxbxA,National Cold War Exhibition,"Shifnal TF11 9HU, UK",01902 376200,+44 1902 376200,http://www.rafmuseum.org.uk/cosford/,4.8,434,OPERATIONAL,"establishment, museum, point_of_interest",52.64432679999999,-2.3154729,"Cold War museum, Eastern Front museum, Korean War museum, Red Army museum, Vietnam War museum, military equipment museum",united,united,False,Monday: 10:00 AM – 4:00 PM | Tuesday: 10:00 AM – 4:00 PM | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: 10:00 AM – 4:00 PM
ChIJWaZNQvhLtUYRTPtJJKEs0gs,Victory Museum,"Ploshchad' Pobedy, 3, Moskva, Russia, 121170",8 (800) 707-01-07,+7 800 707-01-07,https://www.moonrover360.ru/,4.8,9674,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",55.730932,37.5050052,"Afghan War museum, Eastern Front museum, Korean War museum","bulgaria, czech, germany, romania, slovakia, slovenia",bulgaria,False,Monday: Closed | Tuesday: 1:00 – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM
ChIJse1x6SoRdkgR83yrIhNV5gc,Royal Air Force Museum London,"Grahame Park Way, London NW9 5LL, UK",020 8205 2266,+44 20 8205 2266,https://www.rafmuseum.org.uk/london/,4.8,19003,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",51.59807900000001,-0.2383246,"Afghan War museum, Vietnam War museum, army museum, aviation museum, military equipment museum, military museum, military vehicle museum",united,united,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJ2z4JustEeEgRzQu7fIB1Dwo,International Bomber Command Centre,"Canwick Ave, Lincoln LN4 2HQ, UK",01522 514755,+44 1522 514755,http://internationalbcc.co.uk/,4.8,3663,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",53.2138375,-0.5292293000000001,"army museum, military museum",united,united,False,Monday: Closed | Tuesday: 9:30 AM – 4:00 PM | Wednesday: 9:30 AM – 4:00 PM | Thursday: 9:30 AM – 4:00 PM | Friday: 9:30 AM – 4:00 PM | Saturday: 9:30 AM – 4:00 PM | Sunday: 9:30 AM – 4:00 PM
ChIJ9fXwiugQbUgRjqXxfLM2Vj0,Brixham Battery,"Fishcombe Rd, Brixham TQ5 8BX, UK",07933 793683,+44 7933 793683,https://brixhambattery.org/,4.8,133,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",50.40101079999999,-3.5214787,"WWII museum, war museum",united,united,,
ChIJ3VgiQPpxdkgR1vgUXrF-DKM,Battle of Britain Bunker,"Wren Ave, Uxbridge UB10 0GG, UK",01895 238154,+44 1895 238154,http://battleofbritainbunker.co.uk/,4.8,1564,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction, travel_agency",51.54089829999999,-0.4650605,"Afghan War museum, Vietnam War museum, army museum, military museum, war museum",united,united,False,Monday: 10:00 AM – 4:30 PM | Tuesday: 10:00 AM – 4:30 PM | Wednesday: 10:00 AM – 4:30 PM | Thursday: 10:00 AM – 4:30 PM | Friday: 10:00 AM – 4:30 PM | Saturday: 10:00 AM – 4:30 PM | Sunday: 10:00 AM – 4:30 PM
ChIJ_6MUxNyiY0ERMJHVRaQNJqE,Militärhistorische Sammlung - Alter Flakleitstand,"Burhaver Str. 41, 26954 Nordenham, Germany",04731 951680,+49 4731 951680,http://www.alterflakleitstand.de/,4.8,150,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",53.52359999999999,8.50938,"Militärgeschichte Museum, military equipment museum",germany,germany,False,Monday: Closed | Tuesday: 3:00 – 6:00 PM | Wednesday: 3:00 – 6:00 PM | Thursday: 3:00 – 6:00 PM | Friday: Closed | Saturday: 9:30 AM – 12:30 PM | Sunday: Closed
ChIJRUClUoXa5IgRUKVNJ_NOa3A,World War II Home Front Museum,"4201 1st St, St Simons Island, GA 31522, USA",(912) 634-7098,+1 912-634-7098,http://www.coastalgeorgiahistory.org/,4.8,619,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",31.14564679999999,-81.3731859,Eastern Front museum,germany,germany,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 12:00 – 5:00 PM
ChIJ5efgabV8vkcRcL9soUW1S4s,Scientific Collection of Defence Engineering Specimens,"Mayener Str. 85, 56070 Koblenz, Germany",,,https://www.vffwts.de/en/,4.8,48,OPERATIONAL,"establishment, museum, point_of_interest",50.3690745,7.5853562,"Afghan War museum, Vietnam War museum, military equipment museum, military vehicle museum","germany, netherlands",germany,False,Monday: 9:30 AM – 4:30 PM | Tuesday: 9:30 AM – 4:30 PM | Wednesday: 9:30 AM – 4:30 PM | Thursday: 9:30 AM – 4:30 PM | Friday: 9:30 AM – 4:30 PM | Saturday: 9:30 AM – 4:30 PM | Sunday: 9:30 AM – 4:30 PM
ChIJAUxiAL_xlkcRZb7Hs1W3Wss,Maginot Line Fort Schoenenbourg,"Rue Commandant Martial Reynier, 67250 Hunspach, France",03 88 80 96 19,+33 3 88 80 96 19,http://www.lignemaginot.com/,4.8,4326,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",48.96616849999999,7.912500499999999,"Eastern Front museum, World War 2 museum, musée seconde guerre mondiale, war museum",france,france,False,Monday: 9:30 AM – 4:00 PM | Tuesday: 9:30 AM – 4:00 PM | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: 9:30 AM – 4:00 PM | Sunday: 9:30 AM – 4:00 PM
ChIJE41I7huDC0gRZC-kPE_EWIc,Dead Man's Corner Museum,"3 Vge de l'Amont, 50500 Carentan-les-Marais, France",02 33 42 00 42,+33 2 33 42 00 42,https://dday-experience.com/en/dead-mans-corner-museum/,4.8,231,OPERATIONAL,"establishment, museum, point_of_interest",49.32868149999999,-1.2686857,"Cold War museum, World War 2 museum, military equipment museum, musée militaire",france,france,False,Monday: 9:30 AM – 7:00 PM | Tuesday: 9:30 AM – 7:00 PM | Wednesday: 9:30 AM – 7:00 PM | Thursday: 9:30 AM – 7:00 PM | Friday: 9:30 AM – 7:00 PM | Saturday: 9:30 AM – 7:00 PM | Sunday: 9:30 AM – 7:00 PM
ChIJ2zkXdW9BQUcRIO0GYREHFKo,RepTár Szolnok Aviation Museum,"Szolnok, Indóház u. 4-6, 5000 Hungary",(06 56) 781 530,+36 56 781 530,http://reptar.hu/,4.8,7693,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.1676051,20.1792635,"Afghan War museum, Eastern Front museum, Korean War museum, Red Army museum, Soviet Army history, Vietnam War museum, WWII museum, World War 2 museum, aviation museum, hidegháborús múzeum, katonai történeti múzeum, military equipment museum, military reenactment, war museum",hungary,hungary,False,Monday: Closed | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM
ChIJKUqRxJjnQUcR7-9KUO3PBJ0,Cold War Park Tank Driving & paintball center,"Budapest, Vitorlázó út 2, 1112 Hungary",06 70 674 3232,+36 70 674 3232,http://www.coldwarparkbudapest.hu/,4.8,63,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",47.4540249,18.9853429,"Cold War museum, Korean War museum, Red Army museum, Soviet Army history, military equipment museum, military history club, tank museum, war museum",hungary,hungary,False,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: 10:00 AM – 4:00 PM
ChIJ2W1nATPRnkcR065_2_VezsE,troph-e-shop,"Gewerbepark 14, 86687 Kaisheim, Germany",09099 92000,+49 9099 92000,https://www.troph-e-shop.com/,4.8,457,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",48.77661459999999,10.7825937,Militaria Shop,germany,germany,False,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:30 AM – 1:00 PM | Sunday: Closed
ChIJo0K0Lu7xYEgRc4KJ2sIPkwQ,Northern Ireland's Secret Bunker,"Derrylettiff Rd, Portadown, Craigavon BT62 1QU, UK",07921 167775,+44 7921 167775,http://www.nibunker.co.uk/,4.8,16,OPERATIONAL,"establishment, museum, point_of_interest",54.45777649999999,-6.511732599999999,Cold War museum,united,united,,
ChIJw_VP95-BcEgRrTLI1tnr_ZE,Royal Air Force Museum Midlands,"Lysander Ave, Cosford, Shifnal TF11 8UP, UK",01902 376200,+44 1902 376200,http://www.rafmuseum.org.uk/midlands,4.8,16005,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",52.6452788,-2.3154052,"Afghan War museum, Cold War museum, Eastern Front museum, Vietnam War museum, army museum, aviation museum, military equipment museum, military museum",united,united,False,Monday: 10:00 AM – 4:00 PM | Tuesday: 10:00 AM – 4:00 PM | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: 10:00 AM – 4:00 PM
ChIJKzgEicrwckgRaFNKp3EXRD0,"D-Day Centre & WW2 Museum - Portland, Dorset","Admiralty Buildings, Castletown, Portland DT5 1BD, UK",01305 443444,+44 1305 443444,https://ddaycentre.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,4.8,936,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.5684838,-2.443977,"Afghan War museum, Eastern Front museum, Red Army museum, Vietnam War museum, army museum, military equipment museum, military museum, war museum",united,united,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 10:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: 10:00 AM – 4:00 PM
ChIJqaKHQCtreEgRwJOSz3CnbK8,Metheringham Airfield Visitor Centre,"The Visitor Centre Westmoor farm, Martin Moor, Metheringham, Lincoln LN4 3WF, UK",,,https://www.metheringhamairfield.co.uk/,4.8,270,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",53.1219854,-0.3550182,"WWII museum, World War 2 museum",united,united,,
ChIJtW1zWAR2eEgRNCbPUnyhhq0,Lincolnshire Aviation Heritage Centre,"East Kirkby, Spilsby PE23 4DE, UK",01790 763207,+44 1790 763207,http://www.lincsaviation.co.uk/,4.8,4512,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",53.1397621,-0.0012278,"WWII museum, World War 2 museum, aviation museum",united,united,False,Monday: Closed | Tuesday: 9:30 AM – 4:00 PM | Wednesday: 9:30 AM – 4:00 PM | Thursday: 9:30 AM – 4:00 PM | Friday: 9:30 AM – 4:00 PM | Saturday: 9:30 AM – 4:00 PM | Sunday: Closed
ChIJGdIDNzM0e0cRPRoNsFKHsZ8,Military History Park,"Kolodvorska cesta 51, 6257 Pivka, Slovenia",031 775 002,+386 31 775 002,http://www.parkvojaskezgodovine.si/,4.8,4520,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",45.6682817,14.1888109,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Red Army museum, Soviet Army history, Vietnam War museum, WWII museum, World War 2 museum, army museum, aviation museum, historical reenactment, klub vojaške zgodovine, military antiques, military collectibles, military equipment museum, military history club, military museum, military reenactment, military vehicle museum, muzej hladne vojne, muzej vojaške zgodovine, tank museum, vojaški muzej, vojni muzej, war museum","croatia, italy, netherlands, poland, slovakia, slovenia",croatia,False,Monday: 10:00 AM – 3:00 PM | Tuesday: 10:00 AM – 3:00 PM | Wednesday: 10:00 AM – 3:00 PM | Thursday: 10:00 AM – 3:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: 10:00 AM – 4:00 PM
ChIJPegv2St1TBMR59CGgMLqKck,WAR PHOTO LIMITED,"Antuninska ul. 6, 20000, Dubrovnik, Croatia",020 322 166,+385 20 322 166,http://www.warphotoltd.com/,4.8,826,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",42.6416038,18.1086884,"Afghan War museum, Cold War museum, Eastern Front museum, Korean War museum, Red Army museum, Vietnam War museum, WWII museum, World War 2 museum, military equipment museum, military museum, tank museum",croatia,croatia,,
ChIJbfg-y0V1TBMRibsVZ6cJTyg,Red History Museum,"Ul. Svetog Križa 3, 20000, Dubrovnik, Croatia",020 205 247,+385 20 205 247,https://www.redhistorymuseum.com/,4.8,1327,OPERATIONAL,"establishment, museum, point_of_interest",42.65904279999999,18.0868691,"Afghan War museum, Eastern Front museum, Korean War museum, Red Army museum, Soviet memorabilia, World War 2 museum, military history club",croatia,croatia,False,Monday: 11:00 AM – 5:00 PM | Tuesday: 11:00 AM – 5:00 PM | Wednesday: 11:00 AM – 5:00 PM | Thursday: 11:00 AM – 5:00 PM | Friday: 11:00 AM – 5:00 PM | Saturday: 11:00 AM – 5:00 PM | Sunday: Closed
ChIJr3rMcoSjwEcR881udw840eI,Militariaspezial - Taktische Bekleidung& Ausrüstungen,"Nordstern Park 28, Geschäftssitz, Aussenlager Gewerbepark, Kleikstraße 93a, 52134 Herzogenrath, Germany",02406 3030080,+49 2406 3030080,https://www.militariaspezial.de/,4.8,58,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",50.8663386,6.090371999999999,"Militaria Shop, military collectibles",germany,germany,,
ChIJ_8jewxqJvEcRvknNhrohcDw,Ludwig Militaria,"Marburger Ring 6, 35274 Kirchhain, Germany",,,https://ludwig-militaria.de/kontakt,4.8,16,OPERATIONAL,"establishment, point_of_interest, store",50.8124444,8.8652593,"Militaria Shop, army surplus, military collectibles",germany,germany,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 3:00 – 8:00 PM | Saturday: Closed | Sunday: Closed
ChIJjX3sEZJ1x0cRMwFcXKNxPmc,MC4U,"Spijksedijk 3, 181B, 6917 AB Spijk, Netherlands",0316 242 905,+31 316 242 905,http://www.militarycollectibles4u.nl/,4.8,676,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",51.851323,6.118330299999999,"Soviet memorabilia, army surplus, military antiques, military collectibles","germany, netherlands",germany,,
ChIJ3ZnZ6s0ZlUcRAnN_v-BENwo,Ouvrage Hackenberg Maginot Line Fortress,"Rte Militaire, 57920 Veckring, France",03 82 82 30 08,+33 3 82 82 30 08,http://www.maginot-hackenberg.com/,4.8,2946,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",49.3414479,6.3653618,"musée militaire, war museum",france,france,False,"Monday: 2:15 – 2:30 PM | Tuesday: 2:15 – 2:30 PM | Wednesday: 2:15 – 2:30 PM | Thursday: 2:15 – 2:30 PM | Friday: 2:15 – 2:30 PM | Saturday: 9:15 – 9:30 AM, 1:45 – 3:30 PM | Sunday: 1:45 – 3:30 PM"
ChIJNQQnuWjPCUcRR1eASGfRO68,SKD | Dresden Armory,"Residenzschloss, Taschenberg 2, 01067 Dresden, Germany",0351 49142000,+49 351 49142000,https://ruestkammer.skd.museum/,4.8,360,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",51.05263979999999,13.7374994,Rote Armee Museum,germany,germany,,
ChIJE_BStKmV2UcRzkEmMf-XGVU,The Red Feather Club 95th Bomb Group Museum,"Denham, Eye IP21 5DG, UK",,,http://www.95thbg-horham.com/,4.8,120,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",52.3111718,1.212578,military history club,united,united,False,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 4:00 PM
ChIJGd_bxu9eeUgRmyPTvGRpO1o,The History Bunker Ltd,"263a Whitehall Rd, Leeds LS12 6ER, UK",0113 220 5881,+44 113 220 5881,http://www.thehistorybunker.co.uk/,4.8,343,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",53.7818729,-1.5882181,"army surplus, military antiques, military history club",united,united,,
ChIJIeS60YTHh0gRw7W-8gMnzIg,National Museum of Scotland,"Chambers St, Edinburgh EH1 1JF, UK",0300 123 6789,+44 300 123 6789,https://www.nms.ac.uk/national-museum-of-scotland/,4.8,54700,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",55.9469995,-3.1905666,Cold War museum,united,united,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJVyju8l9W10cRmu26r2MlQzU,RAF Air Defence Radar Museum,"Birds Ln, Norwich NR12 8YB, UK",01692 631485,+44 1692 631485,http://www.radarmuseum.co.uk/,4.8,827,OPERATIONAL,"establishment, museum, point_of_interest",52.7134666,1.47104,"Cold War museum, army museum, military equipment museum, war museum",united,united,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: Closed
ChIJ75tADidwjkgR-v6tHDTjyJE,Gairloch Museum,"Achtercairn House, Gairloch IV21 2BH, UK",01445 712287,+44 1445 712287,http://www.gairlochmuseum.org/,4.8,475,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",57.7256452,-5.689619299999999,Cold War museum,united,united,False,Monday: Closed | Tuesday: Closed | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: 10:00 AM – 4:00 PM | Sunday: Closed
ChIJ-3tARLTuc0gRxwODbLwz0Ic,Boscombe Down Aviation Collection,"Hangar 1 Old Sarum Airfield, Old Sarum, Salisbury SP4 6DZ, UK",01722 323636,+44 1722 323636,http://boscombedownaviationcollection.co.uk/,4.8,1053,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",51.0999835,-1.7854731,army museum,united,united,False,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM
ChIJOcBRNmZyeEgR4rFw9e1mgck,Battle Of Britain Memorial Flight Visitors Centre,"Dogdyke Rd, Coningsby, Lincoln LN4 4TE, UK",01522 782040,+44 1522 782040,http://www.lincolnshire.gov.uk/bbmf,4.8,1946,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",53.0974107,-0.179419,"army museum, aviation museum, military equipment museum",united,united,False,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed
ChIJz4QkdRdv2EcR7_z0SXbQpVA,Bottisham Airfield Museum,"Wilbraham Road, Cambridge CB25 9BU, UK",01223 813952,+44 1223 813952,http://www.bottishamairfieldmuseum.org.uk/,4.8,307,OPERATIONAL,"establishment, museum, point_of_interest",52.2171201,0.2645101,"Afghan War museum, Eastern Front museum, Vietnam War museum, army museum, military equipment museum",united,united,False,Monday: Closed | Tuesday: Closed | Wednesday: 10:30 AM – 4:00 PM | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: 10:30 AM – 4:00 PM
ChIJ622p2tEvsxQRCF8nRchkt3o,Balkan Tarihi Müzesi,"Eskikadın, Yıldırım Beyazıt, 22020 Edirne Merkez/Edirne, Türkiye",(0284) 225 11 20,+90 284 225 11 20,https://turkishmuseums.com/museum/detail/22349-edirne-balkan-tarihi-muzesi/22349/1,4.8,172,OPERATIONAL,"establishment, museum, point_of_interest",41.6862292,26.5205654,Afghan War museum,bulgaria,bulgaria,True,Monday: 9:00 AM – 6:30 PM | Tuesday: 9:00 AM – 6:30 PM | Wednesday: 9:00 AM – 6:30 PM | Thursday: 9:00 AM – 6:30 PM | Friday: 9:00 AM – 6:30 PM | Saturday: 9:00 AM – 6:30 PM | Sunday: 9:00 AM – 6:30 PM
ChIJwSRnCMcuqhQRu1m_veNf46E,Baba Vanga House Museum in Rupite,"2863 Petrich, Bulgaria",088 766 7670,+359 88 766 7670,http://fondacia-vanga.com/,4.8,9719,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",41.4585377,23.263444,Afghan War museum,bulgaria,bulgaria,True,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 5:00 PM
ChIJqzzxqQuFdUgRt0O3E3YrCLU,The Lanes Armoury Original Authentic Samurai Swords,"26 Meeting House Ln, Brighton and Hove, Brighton BN1 1HB, UK",01273 321357,+44 1273 321357,http://www.thelanesarmoury.co.uk/,4.8,64,OPERATIONAL,"establishment, home_goods_store, point_of_interest, store",50.8220454,-0.1408259,"military antiques, military collectibles",united,united,False,Monday: 10:30 AM – 4:30 PM | Tuesday: 10:30 AM – 4:30 PM | Wednesday: 10:30 AM – 4:30 PM | Thursday: 10:30 AM – 4:30 PM | Friday: 10:30 AM – 4:30 PM | Saturday: 10:30 AM – 4:30 PM | Sunday: Closed
ChIJAQDcmRbKe0gRkb9Oht2-Xb4,Military Kit,"Unit 7 Hattersley Ind Estate, Stockport Rd, Hyde SK14 3QT, UK",0161 637 2294,+44 161 637 2294,https://www.militarykit.com/,4.8,133,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",53.444501,-2.0311825,"army surplus, military collectibles",united,united,False,"Monday: 10:30 AM – 12:15 PM, 1:00 – 4:30 PM | Tuesday: 10:30 AM – 12:15 PM, 1:00 – 4:30 PM | Wednesday: 10:30 AM – 12:15 PM, 1:00 – 4:30 PM | Thursday: 10:30 AM – 12:15 PM, 1:00 – 4:30 PM | Friday: 10:30 AM – 12:15 PM, 1:00 – 4:30 PM | Saturday: Closed | Sunday: Closed"
ChIJKYZ_-Vi5oUcRYFRlm2vZeag,BW - US goods Army & Jeans Store,"Vorstadt 30, 95473 Creußen, Germany",09270 212,+49 9270 212,http://www.army-jeans.de/,4.8,36,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",49.84442809999999,11.6244947,army surplus,germany,germany,False,"Monday: 9:00 AM – 12:30 PM, 2:00 – 6:00 PM | Tuesday: 9:00 AM – 12:30 PM, 2:00 – 6:00 PM | Wednesday: Closed | Thursday: 9:00 AM – 12:30 PM, 2:00 – 6:00 PM | Friday: 9:00 AM – 12:30 PM, 2:00 – 6:00 PM | Saturday: 8:30 AM – 12:00 PM | Sunday: Closed"
ChIJDS7AKglbvEcRFNR0QgBXDLk,Magera‘s Military Store,"Sonnenstraße 1, 35633 Lahnau, Germany",06441 8058668,+49 6441 8058668,http://www.magerasmilitarystore.de/,4.8,35,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",50.57713039999999,8.5656549,army surplus,germany,germany,False,Monday: 2:00 – 6:00 PM | Tuesday: 2:00 – 6:00 PM | Wednesday: Closed | Thursday: 2:00 – 6:00 PM | Friday: 2:00 – 6:00 PM | Saturday: Closed | Sunday: Closed
ChIJrUz3VNVmv0cRHAI9tx1XdL0,ALFASHIRT,"Weisweilerstraße 22, 52379 Langerwehe, Germany",02423 9045670,+49 2423 9045670,http://alfashirt.de/,4.8,237,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",50.7988653,6.335677,army surplus,germany,germany,True,Monday: 7:00 AM – 3:00 PM | Tuesday: 7:00 AM – 3:00 PM | Wednesday: 7:00 AM – 3:00 PM | Thursday: 7:00 AM – 3:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed
ChIJDbF_zWXLsUcR3Sdd2mjDX0o,Nato-Shop Beckmann,"Soltauer Str. 1, 29633 Munster, Germany",05192 2223,+49 5192 2223,http://www.natoshop-munster.de/,4.8,343,OPERATIONAL,"clothing_store, establishment, point_of_interest, store",52.9907696,10.0809739,"Militaria Shop, army surplus, military collectibles",germany,germany,False,"Monday: 9:00 AM – 1:00 PM, 2:30 – 7:00 PM | Tuesday: 9:00 AM – 1:00 PM, 2:30 – 7:00 PM | Wednesday: 9:00 AM – 1:00 PM, 2:30 – 7:00 PM | Thursday: 9:00 AM – 1:00 PM, 2:30 – 7:00 PM | Friday: 9:00 AM – 1:00 PM, 2:30 – 6:00 PM | Saturday: 9:00 AM – 12:00 PM | Sunday: Closed"
ChIJQ0WHtEUsp0cRQFWvlcf_k08,August Horch Museum Zwickau,"Audistraße 7, 08058 Zwickau, Germany",0375 27173812,+49 375 27173812,https://www.horch-museum.de/,4.8,7353,OPERATIONAL,"establishment, museum, point_of_interest, tourist_attraction",50.7331211,12.4840844,Eastern Front museum,germany,germany,False,Monday: Closed | Tuesday: 9:30 AM – 5:00 PM | Wednesday: 9:30 AM – 5:00 PM | Thursday: 9:30 AM – 5:00 PM | Friday: 9:30 AM – 5:00 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: 9:30 AM – 5:00 PM
ChIJUzytlfUjmUcRHog06R0I0SU,Das fliegende Museum,"Römerstraße 22, 73450 Neresheim, Germany",,,,4.8,46,CLOSED_PERMANENTLY,"establishment, museum, point_of_interest",48.780072,10.2668795,aviation museum,germany,germany,,
ChIJeymjD7shp0cR149rfwaey0g,Flugwelt Altenburg Nobitz e. V.,"Am Flughafen 3, 04603 Nobitz, Germany",03447 515033,+49 3447 515033,http://www.flugwelt-altenburg-nobitz.de/,4.8,618,CLOSED_TEMPORARILY,"establishment, museum, point_of_interest, tourist_attraction",50.9822176,12.5173401,aviation museum,germany,germany,,
